Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel
0,3,0,1,8,1,1,2,26,24,77,2,0,76,62,0
0,2,0,1,2,0,1,2,19,24,77,2,1,71,62,1
0,1,1,1,0,0,2,1,26,26,67,0,1,91,82,0
0,0,1,1,7,1,2,3,18,26,67,0,0,75,43,1
0,0,1,1,0,1,2,2,19,26,67,0,1,100,63,2
0,1,0,1,0,0,2,1,26,26,67,1,1,91,82,0
0,0,0,1,7,1,2,3,18,26,67,1,0,75,43,1
0,0,0,1,0,1,2,2,19,26,67,1,1,100,63,2
0,1,1,1,0,0,1,1,26,26,67,1,1,91,82,0
0,0,1,1,7,1,1,3,18,26,67,1,0,75,43,1
0,0,1,1,0,1,1,2,19,26,67,1,1,100,63,2
0,1,0,1,0,0,1,1,26,26,67,1,1,91,82,0
0,0,0,1,7,1,1,3,18,26,67,1,0,75,43,1
0,0,0,1,0,1,1,2,19,26,67,1,1,100,63,2
0,1,1,1,0,0,0,1,26,26,67,1,1,91,82,0
0,0,1,1,7,1,0,3,18,26,67,1,0,75,43,1
0,0,1,1,0,1,0,2,19,26,67,1,1,100,63,2
1,3,1,1,15,1,2,2,28,26,88,1,1,98,62,1
1,1,1,1,20,1,2,3,19,26,88,1,0,55,50,2
1,2,1,1,15,1,2,3,28,26,88,1,1,54,54,2
1,3,0,1,15,1,0,2,28,26,88,0,1,98,62,1
1,1,0,1,20,1,0,3,19,26,88,0,0,55,50,2
1,2,0,1,15,1,0,3,28,26,88,0,1,54,54,2
1,3,0,1,15,1,2,2,28,26,88,1,1,98,62,1
1,1,0,1,20,1,2,3,19,26,88,1,0,55,50,2
1,2,0,1,15,1,2,3,28,26,88,1,1,54,54,2
1,3,1,1,15,1,1,2,28,26,88,1,1,98,62,1
1,1,1,1,20,1,1,3,19,26,88,1,0,55,50,2
1,2,1,1,15,1,1,3,28,26,88,1,1,54,54,2
0,1,0,0,16,1,2,0,20,15,83,0,0,50,93,1
0,2,0,0,20,1,2,2,22,15,83,0,1,69,64,1
0,1,1,1,16,1,0,0,20,15,83,1,0,50,93,1
0,2,1,1,20,1,0,2,22,15,83,1,1,69,64,1
0,1,0,1,16,1,1,0,20,15,83,1,0,50,93,1
0,2,0,1,20,1,1,2,22,15,83,1,1,69,64,1
0,1,1,1,16,1,2,0,20,15,83,1,0,50,93,1
0,2,1,1,20,1,2,2,22,15,83,1,1,69,64,1
0,1,0,1,16,1,2,0,20,15,83,0,0,50,93,1
0,2,0,1,20,1,2,2,22,15,83,0,1,69,64,1
0,1,1,1,16,1,0,0,20,15,83,0,0,50,93,1
0,2,1,1,20,1,0,2,22,15,83,0,1,69,64,1
0,0,0,1,3,1,0,3,24,22,65,1,1,79,42,2
0,0,1,1,3,1,2,3,24,22,65,1,1,79,42,2
0,0,1,1,3,1,1,3,24,22,65,0,1,79,42,2
0,0,0,1,3,1,1,3,24,22,65,0,1,79,42,2
0,0,1,1,3,1,1,3,24,22,65,2,1,79,42,2
0,0,0,1,3,1,1,3,24,22,65,2,1,79,42,2
1,0,1,1,16,0,0,2,21,26,91,1,1,95,69,1
1,3,1,1,10,0,0,0,23,26,91,1,0,54,88,2
1,3,1,1,9,1,0,0,22,26,91,1,1,80,89,2
1,0,1,1,16,0,1,2,21,26,91,0,1,95,69,1
1,3,1,1,10,0,1,0,23,26,91,0,0,54,88,2
1,3,1,1,9,1,1,0,22,26,91,0,1,80,89,2
1,0,0,1,16,0,1,2,21,26,91,0,1,95,69,1
1,3,0,1,10,0,1,0,23,26,91,0,0,54,88,2
1,3,0,1,9,1,1,0,22,26,91,0,1,80,89,2
0,0,0,1,14,1,1,3,26,17,87,1,0,66,45,0
0,2,0,1,10,1,1,0,24,17,87,1,0,86,90,0
0,0,1,1,14,1,1,3,26,17,87,1,0,66,45,0
0,2,1,1,10,1,1,0,24,17,87,1,0,86,90,0
0,0,1,1,14,1,1,3,26,17,87,2,0,66,45,0
0,2,1,1,10,1,1,0,24,17,87,2,0,86,90,0
0,0,1,1,14,1,2,3,26,17,87,1,0,66,45,0
0,2,1,1,10,1,2,0,24,17,87,1,0,86,90,0
0,0,1,1,14,1,2,3,26,17,87,0,0,66,45,0
0,2,1,1,10,1,2,0,24,17,87,0,0,86,90,0
0,0,1,1,14,1,0,3,26,17,87,1,0,66,45,0
0,2,1,1,10,1,0,0,24,17,87,1,0,86,90,0
0,0,1,1,14,1,1,3,26,17,87,0,0,66,45,0
0,2,1,1,10,1,1,0,24,17,87,0,0,86,90,0
1,0,1,1,8,1,1,3,21,19,65,0,1,60,46,2
1,0,1,1,8,1,2,3,21,19,65,1,1,60,46,2
1,0,1,1,8,1,0,3,21,19,65,1,1,60,46,2
1,0,1,1,8,1,2,3,21,19,65,0,1,60,46,2
1,0,0,1,8,1,1,3,21,19,65,0,1,60,46,2
1,0,0,1,8,1,1,3,21,19,65,1,1,60,46,2
1,0,0,1,8,1,0,3,21,19,65,1,1,60,46,2
1,0,1,1,8,1,1,3,21,19,65,1,1,60,46,2
1,1,1,1,6,1,2,0,29,13,88,2,1,84,88,0
1,1,1,1,17,0,2,3,24,13,88,2,1,79,47,2
1,1,1,1,6,1,1,0,29,13,88,1,1,84,88,0
1,1,1,1,17,0,1,3,24,13,88,1,1,79,47,2
1,3,1,1,12,0,2,3,24,13,78,2,1,96,50,2
1,3,1,1,8,0,2,3,25,13,78,2,0,62,42,2
1,3,1,1,0,0,2,3,21,13,78,2,1,63,54,2
1,1,1,1,9,1,2,1,18,13,78,2,1,100,71,1
1,3,1,1,12,0,1,3,24,13,78,1,1,96,50,2
1,3,1,1,8,0,1,3,25,13,78,1,0,62,42,2
1,3,1,1,0,0,1,3,21,13,78,1,1,63,54,2
1,1,1,1,9,1,1,1,18,13,78,1,1,100,71,1
1,3,1,1,12,0,0,3,24,13,78,0,1,96,50,2
1,3,1,1,8,0,0,3,25,13,78,0,0,62,42,2
1,3,1,1,0,0,0,3,21,13,78,0,1,63,54,2
1,1,1,1,9,1,0,1,18,13,78,0,1,100,71,1
1,3,1,1,18,1,2,0,27,28,66,1,0,79,97,2
1,3,1,1,6,1,2,0,20,28,66,1,1,63,91,1
1,2,1,1,16,1,2,3,22,28,66,1,0,85,41,1
1,3,1,1,18,1,1,0,27,28,66,1,0,79,97,2
1,3,1,1,6,1,1,0,20,28,66,1,1,63,91,1
1,2,1,1,16,1,1,3,22,28,66,1,0,85,41,1
1,3,0,1,18,1,1,0,27,28,66,0,0,79,97,2
1,3,0,1,6,1,1,0,20,28,66,0,1,63,91,1
1,2,0,1,16,1,1,3,22,28,66,0,0,85,41,1
1,3,1,1,19,0,1,3,24,20,86,1,1,89,53,1
1,3,1,1,19,0,0,3,24,20,86,1,1,89,53,1
1,3,1,1,19,0,1,3,24,20,86,2,1,89,53,1
1,3,0,1,19,0,2,3,24,20,86,1,1,89,53,1
1,3,0,1,19,0,1,3,24,20,86,0,1,89,53,1
1,3,1,1,19,0,1,3,24,20,86,0,1,89,53,1
1,3,0,1,19,0,1,3,24,20,86,1,1,89,53,1
1,2,1,1,10,1,2,0,28,26,75,2,1,66,86,2
1,2,0,1,10,1,1,0,28,26,75,0,1,66,86,2
1,2,0,1,10,1,1,0,28,26,75,1,1,66,86,2
1,2,1,1,10,1,1,0,28,26,75,1,1,66,86,2
1,2,1,1,10,1,0,0,28,26,75,1,1,66,86,2
1,2,0,1,10,1,2,0,28,26,75,1,1,66,86,2
0,1,0,0,13,0,2,1,19,22,98,0,0,52,75,2
0,0,0,0,8,1,2,2,29,22,98,0,1,58,66,2
0,1,1,0,13,0,0,1,19,22,98,1,0,52,75,2
0,0,1,0,8,1,0,2,29,22,98,1,1,58,66,2
0,1,1,1,13,0,0,1,19,22,98,1,0,52,75,2
0,0,1,1,8,1,0,2,29,22,98,1,1,58,66,2
0,1,0,1,13,0,1,1,19,22,98,0,0,52,75,2
0,0,0,1,8,1,1,2,29,22,98,0,1,58,66,2
0,1,1,1,13,0,1,1,19,22,98,1,0,52,75,2
0,0,1,1,8,1,1,2,29,22,98,1,1,58,66,2
0,1,1,1,13,0,1,1,19,22,98,0,0,52,75,2
0,0,1,1,8,1,1,2,29,22,98,0,1,58,66,2
0,1,0,1,13,0,0,1,19,22,98,1,0,52,75,2
0,0,0,1,8,1,0,2,29,22,98,1,1,58,66,2
0,1,0,1,13,0,1,1,19,22,98,2,0,52,75,2
0,0,0,1,8,1,1,2,29,22,98,2,1,58,66,2
1,1,0,1,13,0,1,2,24,16,73,1,1,68,69,1
1,1,1,1,13,0,0,2,24,16,73,1,1,68,69,1
1,1,1,1,13,0,1,2,24,16,73,0,1,68,69,1
1,1,1,1,13,0,1,2,24,16,73,1,1,68,69,1
1,1,1,1,13,0,2,2,24,16,73,1,1,68,69,1
1,1,1,1,13,0,2,2,24,16,73,0,1,68,69,1
1,1,1,1,16,0,0,2,28,29,96,1,1,90,59,0
1,3,1,1,1,0,0,0,19,29,96,1,1,72,90,1
1,2,1,1,13,0,0,1,20,29,96,1,1,50,84,2
1,1,1,1,16,0,2,2,28,29,96,0,1,90,59,0
1,3,1,1,1,0,2,0,19,29,96,0,1,72,90,1
1,2,1,1,13,0,2,1,20,29,96,0,1,50,84,2
1,1,0,0,16,0,2,2,28,29,96,2,1,90,59,0
1,3,0,0,1,0,2,0,19,29,96,2,1,72,90,1
1,2,0,0,13,0,2,1,20,29,96,2,1,50,84,2
1,1,0,1,16,0,1,2,28,29,96,0,1,90,59,0
1,3,0,1,1,0,1,0,19,29,96,0,1,72,90,1
1,2,0,1,13,0,1,1,20,29,96,0,1,50,84,2
0,2,1,1,6,1,1,1,25,20,71,1,0,68,81,0
0,2,0,1,6,1,1,1,25,20,71,2,0,68,81,0
0,2,1,0,6,1,1,1,25,20,71,1,0,68,81,0
0,2,0,1,6,1,1,1,25,20,71,1,0,68,81,0
0,2,0,1,11,1,1,2,26,29,92,1,1,96,60,2
0,2,0,1,19,1,1,0,24,29,92,1,1,72,89,1
0,2,1,1,11,1,1,2,26,29,92,0,1,96,60,2
0,2,1,1,19,1,1,0,24,29,92,0,1,72,89,1
0,0,0,1,11,1,1,1,23,25,70,1,1,65,75,2
0,0,0,1,18,0,1,1,24,25,70,1,1,75,78,0
0,0,1,0,11,1,1,1,23,25,70,0,1,65,75,2
0,0,1,0,18,0,1,1,24,25,70,0,1,75,78,0
0,0,0,1,11,1,1,1,23,25,70,0,1,65,75,2
0,0,0,1,18,0,1,1,24,25,70,0,1,75,78,0
0,0,0,0,11,1,0,1,23,25,70,1,1,65,75,2
0,0,0,0,18,0,0,1,24,25,70,1,1,75,78,0
1,3,1,1,13,0,1,3,23,21,77,1,1,73,47,2
1,0,1,1,1,1,1,3,18,21,77,1,1,97,50,2
1,3,1,1,13,0,0,3,23,21,77,1,1,73,47,2
1,0,1,1,1,1,0,3,18,21,77,1,1,97,50,2
1,3,1,0,13,0,2,3,23,21,77,0,1,73,47,2
1,0,1,0,1,1,2,3,18,21,77,0,1,97,50,2
1,3,0,1,13,0,1,3,23,21,77,2,1,73,47,2
1,0,0,1,1,1,1,3,18,21,77,2,1,97,50,2
1,3,1,1,13,0,0,3,23,21,77,0,1,73,47,2
1,0,1,1,1,1,0,3,18,21,77,0,1,97,50,2
1,3,0,1,13,0,1,3,23,21,77,0,1,73,47,2
1,0,0,1,1,1,1,3,18,21,77,0,1,97,50,2
0,2,1,1,12,1,0,0,25,18,81,1,1,65,87,0
0,0,1,1,14,1,0,1,23,18,81,1,0,95,77,2
0,2,1,1,12,1,0,0,25,18,81,2,1,65,87,0
0,0,1,1,14,1,0,1,23,18,81,2,0,95,77,2
0,2,1,1,12,1,1,0,25,18,81,0,1,65,87,0
0,0,1,1,14,1,1,1,23,18,81,0,0,95,77,2
0,2,1,1,12,1,1,0,25,18,81,1,1,65,87,0
0,0,1,1,14,1,1,1,23,18,81,1,0,95,77,2
1,3,1,1,19,0,1,1,25,8,61,1,1,70,73,2
1,3,1,1,3,0,1,1,27,8,61,1,0,92,84,0
1,0,1,1,1,0,2,0,18,19,69,2,0,71,96,0
1,1,1,1,12,0,2,1,28,19,69,2,0,68,84,2
1,0,1,1,1,0,1,0,18,19,69,2,0,71,96,0
1,1,1,1,12,0,1,1,28,19,69,2,0,68,84,2
1,0,1,0,1,0,1,0,18,19,69,1,0,71,96,0
1,1,1,0,12,0,1,1,28,19,69,1,0,68,84,2
1,0,1,1,1,0,1,0,18,19,69,1,0,71,96,0
1,1,1,1,12,0,1,1,28,19,69,1,0,68,84,2
1,0,1,0,1,0,1,0,18,19,69,0,0,71,96,0
1,1,1,0,12,0,1,1,28,19,69,0,0,68,84,2
1,0,0,1,1,0,0,0,18,19,69,1,0,71,96,0
1,1,0,1,12,0,0,1,28,19,69,1,0,68,84,2
1,1,1,1,4,1,2,1,22,29,78,0,0,65,71,2
1,1,0,1,4,1,1,1,22,29,78,1,0,65,71,2
1,1,1,1,4,1,1,1,22,29,78,2,0,65,71,2
1,1,1,1,4,1,1,1,22,29,78,1,0,65,71,2
0,1,1,1,20,0,1,2,29,17,67,2,0,52,69,0
0,2,1,1,10,1,1,1,28,17,67,2,1,78,70,0
0,1,1,1,20,0,2,2,29,17,67,1,0,52,69,0
0,2,1,1,10,1,2,1,28,17,67,1,1,78,70,0
0,1,1,1,20,0,1,2,29,17,67,1,0,52,69,0
0,2,1,1,10,1,1,1,28,17,67,1,1,78,70,0
0,1,0,1,20,0,1,2,29,17,67,1,0,52,69,0
0,2,0,1,10,1,1,1,28,17,67,1,1,78,70,0
0,1,1,1,20,0,0,2,29,17,67,1,0,52,69,0
0,2,1,1,10,1,0,1,28,17,67,1,1,78,70,0
1,0,0,1,4,0,1,2,20,15,95,1,0,64,64,2
1,1,0,1,17,0,1,3,22,15,95,1,1,79,41,0
1,2,0,1,8,1,1,3,20,15,95,1,1,80,53,1
1,0,1,1,4,0,0,2,20,15,95,0,0,64,64,2
1,1,1,1,17,0,0,3,22,15,95,0,1,79,41,0
1,2,1,1,8,1,0,3,20,15,95,0,1,80,53,1
1,0,1,1,4,0,1,2,20,15,95,0,0,64,64,2
1,1,1,1,17,0,1,3,22,15,95,0,1,79,41,0
1,2,1,1,8,1,1,3,20,15,95,0,1,80,53,1
1,0,0,0,4,0,1,2,20,15,95,1,0,64,64,2
1,1,0,0,17,0,1,3,22,15,95,1,1,79,41,0
1,2,0,0,8,1,1,3,20,15,95,1,1,80,53,1
1,0,1,1,4,0,2,2,20,15,95,1,0,64,64,2
1,1,1,1,17,0,2,3,22,15,95,1,1,79,41,0
1,2,1,1,8,1,2,3,20,15,95,1,1,80,53,1
1,0,1,1,18,0,2,2,20,17,88,0,0,95,66,1
1,1,1,1,7,1,2,1,26,17,88,0,1,64,79,0
1,1,1,1,8,1,2,3,29,17,88,0,1,69,46,2
1,2,1,1,7,0,2,2,24,17,88,0,1,53,61,1
1,0,1,1,18,0,1,2,20,17,88,1,0,95,66,1
1,1,1,1,7,1,1,1,26,17,88,1,1,64,79,0
1,1,1,1,8,1,1,3,29,17,88,1,1,69,46,2
1,2,1,1,7,0,1,2,24,17,88,1,1,53,61,1
1,0,0,0,18,0,0,2,20,17,88,1,0,95,66,1
1,1,0,0,7,1,0,1,26,17,88,1,1,64,79,0
1,1,0,0,8,1,0,3,29,17,88,1,1,69,46,2
1,2,0,0,7,0,0,2,24,17,88,1,1,53,61,1
1,0,1,0,18,0,2,2,20,17,88,1,0,95,66,1
1,1,1,0,7,1,2,1,26,17,88,1,1,64,79,0
1,1,1,0,8,1,2,3,29,17,88,1,1,69,46,2
1,2,1,0,7,0,2,2,24,17,88,1,1,53,61,1
1,3,1,1,10,1,2,1,20,25,63,1,0,82,82,2
1,3,1,1,7,1,2,2,23,25,63,1,1,79,55,2
1,0,1,1,1,1,2,3,20,25,63,1,1,55,45,0
1,3,1,1,10,1,1,1,20,25,63,1,0,82,82,2
1,3,1,1,7,1,1,2,23,25,63,1,1,79,55,2
1,0,1,1,1,1,1,3,20,25,63,1,1,55,45,0
1,3,0,1,10,1,0,1,20,25,63,2,0,82,82,2
1,3,0,1,7,1,0,2,23,25,63,2,1,79,55,2
1,0,0,1,1,1,0,3,20,25,63,2,1,55,45,0
1,0,0,1,4,1,2,0,19,17,86,2,0,92,97,1
1,1,0,1,0,1,2,0,26,17,86,2,0,54,95,1
1,3,0,1,13,1,2,1,24,17,86,2,1,88,73,2
1,0,0,0,4,1,0,0,19,17,86,0,0,92,97,1
1,1,0,0,0,1,0,0,26,17,86,0,0,54,95,1
1,3,0,0,13,1,0,1,24,17,86,0,1,88,73,2
1,0,1,1,4,1,1,0,19,17,86,0,0,92,97,1
1,1,1,1,0,1,1,0,26,17,86,0,0,54,95,1
1,3,1,1,13,1,1,1,24,17,86,0,1,88,73,2
1,0,0,0,4,1,1,0,19,17,86,1,0,92,97,1
1,1,0,0,0,1,1,0,26,17,86,1,0,54,95,1
1,3,0,0,13,1,1,1,24,17,86,1,1,88,73,2
1,0,1,1,4,1,1,0,19,17,86,1,0,92,97,1
1,1,1,1,0,1,1,0,26,17,86,1,0,54,95,1
1,3,1,1,13,1,1,1,24,17,86,1,1,88,73,2
1,0,1,1,4,1,2,0,19,17,86,1,0,92,97,1
1,1,1,1,0,1,2,0,26,17,86,1,0,54,95,1
1,3,1,1,13,1,2,1,24,17,86,1,1,88,73,2
1,0,0,1,4,1,2,0,19,17,86,1,0,92,97,1
1,1,0,1,0,1,2,0,26,17,86,1,0,54,95,1
1,3,0,1,13,1,2,1,24,17,86,1,1,88,73,2
0,3,1,1,12,0,0,0,28,23,98,0,0,76,89,0
0,0,1,1,1,1,0,1,22,23,98,0,0,99,84,0
0,2,1,1,11,0,0,3,20,23,98,0,1,59,46,2
0,3,0,1,12,0,1,0,28,23,98,2,0,76,89,0
0,0,0,1,1,1,1,1,22,23,98,2,0,99,84,0
0,2,0,1,11,0,1,3,20,23,98,2,1,59,46,2
0,3,1,1,12,0,2,0,28,23,98,1,0,76,89,0
0,0,1,1,1,1,2,1,22,23,98,1,0,99,84,0
0,2,1,1,11,0,2,3,20,23,98,1,1,59,46,2
0,3,1,1,12,0,2,0,28,23,98,0,0,76,89,0
0,0,1,1,1,1,2,1,22,23,98,0,0,99,84,0
0,2,1,1,11,0,2,3,20,23,98,0,1,59,46,2
0,0,1,1,10,0,0,3,28,26,70,1,0,77,54,2
0,1,1,1,6,0,0,0,22,26,70,1,1,89,92,0
0,1,1,1,13,1,0,3,19,26,70,1,1,73,43,2
0,0,1,1,10,0,2,3,28,26,70,1,0,77,54,2
0,1,1,1,6,0,2,0,22,26,70,1,1,89,92,0
0,1,1,1,13,1,2,3,19,26,70,1,1,73,43,2
1,3,1,1,17,1,1,0,20,16,97,0,1,74,85,2
1,2,1,1,11,1,1,0,26,16,97,0,1,71,99,2
1,3,1,1,14,1,1,0,21,16,97,0,0,74,94,2
1,0,1,1,15,0,1,3,21,16,97,0,1,60,54,1
1,3,1,1,17,1,0,0,20,16,97,1,1,74,85,2
1,2,1,1,11,1,0,0,26,16,97,1,1,71,99,2
1,3,1,1,14,1,0,0,21,16,97,1,0,74,94,2
1,0,1,1,15,0,0,3,21,16,97,1,1,60,54,1
1,3,1,1,17,1,0,0,20,16,97,2,1,74,85,2
1,2,1,1,11,1,0,0,26,16,97,2,1,71,99,2
1,3,1,1,14,1,0,0,21,16,97,2,0,74,94,2
1,0,1,1,15,0,0,3,21,16,97,2,1,60,54,1
0,3,1,1,16,1,1,2,28,18,89,1,1,81,68,0
0,1,1,1,19,1,1,0,25,18,89,1,1,99,94,1
0,0,1,1,0,0,1,3,29,18,89,1,0,80,40,1
0,3,1,1,2,0,1,2,23,18,89,1,1,84,58,2
0,3,1,1,11,0,1,1,28,18,89,1,0,63,74,2
0,3,1,1,16,1,2,2,28,18,89,0,1,81,68,0
0,1,1,1,19,1,2,0,25,18,89,0,1,99,94,1
0,0,1,1,0,0,2,3,29,18,89,0,0,80,40,1
0,3,1,1,2,0,2,2,23,18,89,0,1,84,58,2
0,3,1,1,11,0,2,1,28,18,89,0,0,63,74,2
0,3,1,1,16,1,0,2,28,18,89,0,1,81,68,0
0,1,1,1,19,1,0,0,25,18,89,0,1,99,94,1
0,0,1,1,0,0,0,3,29,18,89,0,0,80,40,1
0,3,1,1,2,0,0,2,23,18,89,0,1,84,58,2
0,3,1,1,11,0,0,1,28,18,89,0,0,63,74,2
0,3,1,1,16,1,0,2,28,18,89,1,1,81,68,0
0,1,1,1,19,1,0,0,25,18,89,1,1,99,94,1
0,0,1,1,0,0,0,3,29,18,89,1,0,80,40,1
0,3,1,1,2,0,0,2,23,18,89,1,1,84,58,2
0,3,1,1,11,0,0,1,28,18,89,1,0,63,74,2
1,3,0,1,1,1,1,3,27,11,91,1,1,57,46,2
1,3,0,1,10,1,1,3,24,11,91,1,0,58,43,1
1,3,0,1,1,1,0,3,27,11,91,1,1,57,46,2
1,3,0,1,10,1,0,3,24,11,91,1,0,58,43,1
1,3,0,1,1,1,2,3,27,11,91,1,1,57,46,2
1,3,0,1,10,1,2,3,24,11,91,1,0,58,43,1
1,3,1,1,1,1,0,3,27,11,91,0,1,57,46,2
1,3,1,1,10,1,0,3,24,11,91,0,0,58,43,1
1,2,0,0,17,1,1,0,18,22,64,0,1,70,97,0
1,0,0,0,6,1,1,0,27,22,64,0,1,85,90,1
1,2,0,0,13,1,1,1,29,22,64,0,1,88,74,2
1,1,0,0,7,0,1,3,24,22,64,0,1,55,49,0
1,2,1,1,17,1,2,0,18,22,64,1,1,70,97,0
1,0,1,1,6,1,2,0,27,22,64,1,1,85,90,1
1,2,1,1,13,1,2,1,29,22,64,1,1,88,74,2
1,1,1,1,7,0,2,3,24,22,64,1,1,55,49,0
1,2,1,1,17,1,1,0,18,22,64,1,1,70,97,0
1,0,1,1,6,1,1,0,27,22,64,1,1,85,90,1
1,2,1,1,13,1,1,1,29,22,64,1,1,88,74,2
1,1,1,1,7,0,1,3,24,22,64,1,1,55,49,0
1,2,0,1,17,1,2,0,18,22,64,0,1,70,97,0
1,0,0,1,6,1,2,0,27,22,64,0,1,85,90,1
1,2,0,1,13,1,2,1,29,22,64,0,1,88,74,2
1,1,0,1,7,0,2,3,24,22,64,0,1,55,49,0
1,2,1,1,17,1,1,0,18,22,64,2,1,70,97,0
1,0,1,1,6,1,1,0,27,22,64,2,1,85,90,1
1,2,1,1,13,1,1,1,29,22,64,2,1,88,74,2
1,1,1,1,7,0,1,3,24,22,64,2,1,55,49,0
1,2,0,1,17,1,1,0,18,22,64,1,1,70,97,0
1,0,0,1,6,1,1,0,27,22,64,1,1,85,90,1
1,2,0,1,13,1,1,1,29,22,64,1,1,88,74,2
1,1,0,1,7,0,1,3,24,22,64,1,1,55,49,0
0,2,1,1,6,1,1,1,27,22,81,0,1,80,79,0
0,3,1,1,15,1,1,3,27,22,81,0,1,75,54,2
0,0,1,1,16,1,1,0,28,22,81,0,0,52,95,2
0,2,1,1,6,1,2,1,27,22,81,2,1,80,79,0
0,3,1,1,15,1,2,3,27,22,81,2,1,75,54,2
0,0,1,1,16,1,2,0,28,22,81,2,0,52,95,2
0,2,0,1,6,1,1,1,27,22,81,0,1,80,79,0
0,3,0,1,15,1,1,3,27,22,81,0,1,75,54,2
0,0,0,1,16,1,1,0,28,22,81,0,0,52,95,2
0,2,1,1,6,1,0,1,27,22,81,0,1,80,79,0
0,3,1,1,15,1,0,3,27,22,81,0,1,75,54,2
0,0,1,1,16,1,0,0,28,22,81,0,0,52,95,2
0,2,0,1,6,1,0,1,27,22,81,1,1,80,79,0
0,3,0,1,15,1,0,3,27,22,81,1,1,75,54,2
0,0,0,1,16,1,0,0,28,22,81,1,0,52,95,2
1,0,0,1,19,0,1,1,19,19,67,2,1,74,81,2
1,0,1,1,19,0,1,1,19,19,67,2,1,74,81,2
1,0,0,1,19,0,2,1,19,19,67,1,1,74,81,2
1,0,1,0,19,0,0,1,19,19,67,1,1,74,81,2
1,0,0,1,19,0,0,1,19,19,67,1,1,74,81,2
1,0,1,1,19,0,1,1,19,19,67,0,1,74,81,2
1,0,0,0,19,0,0,1,19,19,67,2,1,74,81,2
1,1,0,1,3,1,1,0,21,12,92,2,0,62,89,2
1,2,0,1,13,0,1,0,23,12,92,2,0,86,98,1
1,1,0,1,3,1,1,0,21,12,92,0,0,62,89,2
1,2,0,1,13,0,1,0,23,12,92,0,0,86,98,1
1,1,1,1,3,1,0,0,21,12,92,1,0,62,89,2
1,2,1,1,13,0,0,0,23,12,92,1,0,86,98,1
1,1,0,1,3,1,1,0,21,12,92,1,0,62,89,2
1,2,0,1,13,0,1,0,23,12,92,1,0,86,98,1
1,1,1,1,3,1,0,0,21,12,92,2,0,62,89,2
1,2,1,1,13,0,0,0,23,12,92,2,0,86,98,1
1,0,1,1,7,0,1,2,29,18,79,1,1,75,64,1
1,0,1,1,7,0,1,2,29,18,79,0,1,75,64,1
1,0,1,1,7,0,2,2,29,18,79,1,1,75,64,1
1,0,0,1,7,0,0,2,29,18,79,2,1,75,64,1
1,0,0,1,7,0,2,2,29,18,79,0,1,75,64,1
1,2,0,1,14,0,1,0,21,15,98,2,1,95,100,2
1,2,1,1,14,0,1,0,21,15,98,0,1,95,100,2
1,2,0,1,14,0,1,0,21,15,98,0,1,95,100,2
1,2,1,0,14,0,1,0,21,15,98,0,1,95,100,2
1,1,1,1,12,0,0,1,21,22,99,0,1,64,80,2
1,2,1,1,12,1,0,1,25,22,99,0,1,88,73,1
1,3,1,1,18,0,0,1,22,22,99,0,1,95,82,2
1,1,1,1,12,0,2,1,21,22,99,1,1,64,80,2
1,2,1,1,12,1,2,1,25,22,99,1,1,88,73,1
1,3,1,1,18,0,2,1,22,22,99,1,1,95,82,2
1,1,1,1,12,0,1,1,21,22,99,2,1,64,80,2
1,2,1,1,12,1,1,1,25,22,99,2,1,88,73,1
1,3,1,1,18,0,1,1,22,22,99,2,1,95,82,2
1,1,0,1,12,0,1,1,21,22,99,0,1,64,80,2
1,2,0,1,12,1,1,1,25,22,99,0,1,88,73,1
1,3,0,1,18,0,1,1,22,22,99,0,1,95,82,2
1,0,0,1,18,1,1,0,21,31,100,1,0,64,97,1
0,2,1,1,8,1,2,3,28,21,82,2,0,62,47,1
0,2,1,1,8,1,1,3,28,21,82,2,0,62,47,1
0,2,0,1,8,1,1,3,28,21,82,1,0,62,47,1
0,0,1,1,11,0,1,0,27,22,67,2,1,76,100,0
0,0,0,1,11,0,1,0,27,22,67,0,1,76,100,0
0,0,0,1,11,0,1,0,27,22,67,1,1,76,100,0
0,0,1,1,11,0,1,0,27,22,67,1,1,76,100,0
1,2,1,1,6,0,1,3,24,20,73,1,0,58,45,2
1,2,1,1,6,0,1,3,24,20,73,0,0,58,45,2
1,2,1,1,6,0,1,3,24,20,73,2,0,58,45,2
1,2,1,1,6,0,2,3,24,20,73,0,0,58,45,2
1,2,0,1,6,0,1,3,24,20,73,0,0,58,45,2
1,2,1,1,6,0,0,3,24,20,73,2,0,58,45,2
1,2,0,1,6,0,2,3,24,20,73,2,0,58,45,2
1,2,1,1,6,0,0,3,24,20,73,1,0,58,45,2
1,2,1,1,6,0,2,3,24,20,73,1,0,58,45,2
1,1,1,1,5,1,1,0,23,8,77,1,0,77,86,2
1,2,1,1,6,0,1,0,18,8,77,1,1,58,88,2
1,2,1,1,2,0,1,1,28,8,77,1,1,77,70,2
1,1,1,1,5,1,0,0,23,8,77,0,0,77,86,2
1,2,1,1,6,0,0,0,18,8,77,0,1,58,88,2
1,2,1,1,2,0,0,1,28,8,77,0,1,77,70,2
1,2,0,1,5,0,1,3,19,20,72,1,1,55,50,2
